Minovce;Stropkov;Presovsky kraj;285;152;53.33;152;151;279;160;57.34;160;158
Mrazovce;Stropkov;Presovsky kraj;78;40;51.28;40;39;77;37;48.05;37;36
Nizna Olsava;Stropkov;Presovsky kraj;315;147;46.66;147;143;313;126;40.25;126;123
Olsavka;Stropkov;Presovsky kraj;180;81;45;81;80;179;65;36.31;65;63
Potoky;Stropkov;Presovsky kraj;83;42;50.6;42;42;81;39;48.14;39;39
Potocky;Stropkov;Presovsky kraj;64;40;62.5;40;40;67;38;56.71;38;38
Solnik;Stropkov;Presovsky kraj;34;22;64.7;22;22;37;27;72.97;27;27
Staskovce;Stropkov;Presovsky kraj;197;97;49.23;97;94;190;66;34.73;66;64
Stropkov;Stropkov;Presovsky kraj;8101;3525;43.51;3525;3499;8077;3056;37.83;3056;2974
Sandal;Stropkov;Presovsky kraj;244;105;43.03;105;104;249;108;43.37;108;107
Tisinec;Stropkov;Presovsky kraj;386;196;50.77;196;196;383;157;40.99;157;155
Tokajik;Stropkov;Presovsky kraj;90;50;55.55;50;50;90;41;45.55;41;40
Turany nad Ondavou;Stropkov;Presovsky kraj;304;158;51.97;158;155;302;147;48.67;147;139
Varechovce;Stropkov;Presovsky kraj;127;59;46.45;59;59;125;60;48;60;59
Velkrop;Stropkov;Presovsky kraj;167;66;39.52;66;66;166;62;37.34;62;62
Vislava;Stropkov;Presovsky kraj;166;86;51.8;86;86;160;70;43.75;70;70
Vladica;Stropkov;Presovsky kraj;63;32;50.79;32;32;63;27;42.85;27;27
Vojtovce;Stropkov;Presovsky kraj;85;43;50.58;43;43;83;41;49.39;41;41
Vyskovce;Stropkov;Presovsky kraj;120;67;55.83;67;67;114;56;49.12;56;56
Vysna Olsava;Stropkov;Presovsky kraj;472;221;46.82;221;217;473;213;45.03;213;209
Vysny Hrabovec;Stropkov;Presovsky kraj;158;83;52.53;83;83;160;76;47.5;76;73
Belejovce;Svidnik;Presovsky kraj;21;8;38.09;8;8;22;9;40.9;9;9
Benadikovce;Svidnik;Presovsky kraj;164;89;54.26;89;89;165;70;42.42;70;66
Bodruzal;Svidnik;Presovsky kraj;45;20;44.44;20;20;46;24;52.17;24;24
Cernina;Svidnik;Presovsky kraj;449;184;40.97;184;183;447;165;36.91;165;164
Cigla;Svidnik;Presovsky kraj;63;38;60.31;38;38;63;41;65.07;41;38
Dlhona;Svidnik;Presovsky kraj;64;24;37.5;24;24;65;28;43.07;28;28
Dobroslava;Svidnik;Presovsky kraj;42;21;50;21;20;39;17;43.58;17;17
Dubova;Svidnik;Presovsky kraj;183;93;50.81;93;91;185;84;45.4;84;82
Dukovce;Svidnik;Presovsky kraj;229;140;61.13;140;138;224;123;54.91;123;122
Fijas;Svidnik;Presovsky kraj;119;65;54.62;65;64;112;58;51.78;58;57
Giraltovce;Svidnik;Presovsky kraj;3183;1303;40.93;1303;1293;3175;1110;34.96;1110;1066
Havranec;Svidnik;Presovsky kraj;17;13;76.47;13;12;17;13;76.47;13;13
Hrabovcik;Svidnik;Presovsky kraj;262;154;58.77;154;151;255;114;44.7;114;112
Hunkovce;Svidnik;Presovsky kraj;272;104;38.23;104;102;273;79;28.93;79;78
Jurkova Vola;Svidnik;Presovsky kraj;74;42;56.75;42;42;72;33;45.83;33;33
Kalniste;Svidnik;Presovsky kraj;424;182;42.92;182;181;420;176;41.9;176;175
Kapisova;Svidnik;Presovsky kraj;338;133;39.34;133;133;340;111;32.64;111;107
Keckovce;Svidnik;Presovsky kraj;191;70;36.64;70;69;189;60;31.74;60;58
Kobylnice;Svidnik;Presovsky kraj;84;47;55.95;47;45;88;49;55.68;49;48
Korejovce;Svidnik;Presovsky kraj;62;39;62.9;39;39;64;39;60.93;39;38
Kracunovce;Svidnik;Presovsky kraj;946;494;52.21;494;493;942;396;42.03;396;376
Krajna Bystra;Svidnik;Presovsky kraj;303;74;24.42;74;74;304;60;19.73;60;60
Krajna Polana;Svidnik;Presovsky kraj;157;64;40.76;64;64;160;65;40.62;65;62
Krajna Porubka;Svidnik;Presovsky kraj;46;22;47.82;22;22;44;14;31.81;14;14
Krajne Cierno;Svidnik;Presovsky kraj;70;49;70;49;49;69;42;60.86;42;42
Kruzlova;Svidnik;Presovsky kraj;483;194;40.16;194;194;481;104;21.62;104;102
Kukova;Svidnik;Presovsky kraj;581;266;45.78;266;266;583;203;34.81;203;200
Kurimka;Svidnik;Presovsky kraj;318;164;51.57;164;163;320;144;45;144;142
Ladomirova;Svidnik;Presovsky kraj;765;250;32.67;250;249;731;168;22.98;168;165
Lucka;Svidnik;Presovsky kraj;425;195;45.88;195;195;429;137;31.93;137;133
Luzany pri Topli;Svidnik;Presovsky kraj;201;124;61.69;124;123;199;109;54.77;109;108
Matovce;Svidnik;Presovsky kraj;106;52;49.05;52;52;110;52;47.27;52;52
Medvedie;Svidnik;Presovsky kraj;44;32;72.72;32;32;44;30;68.18;30;30
Mestisko;Svidnik;Presovsky kraj;382;186;48.69;186;185;378;179;47.35;179;177
Micakovce;Svidnik;Presovsky kraj;113;64;56.63;64;63;115;57;49.56;57;56
Mirola;Svidnik;Presovsky kraj;59;35;59.32;35;35;59;41;69.49;41;41
Mlynarovce;Svidnik;Presovsky kraj;182;105;57.69;105;104;180;101;56.11;101;99
Nizna Jedlova;Svidnik;Presovsky kraj;85;50;58.82;50;50;83;36;43.37;36;32
Nizna Pisana;Svidnik;Presovsky kraj;74;40;54.05;40;39;70;35;50;35;34
Nizny Komarnik;Svidnik;Presovsky kraj;123;65;52.84;65;65;121;59;48.76;59;59
Nizny Mirosov;Svidnik;Presovsky kraj;209;82;39.23;82;82;204;44;21.56;44;44
Nizny Orlik;Svidnik;Presovsky kraj;243;140;57.61;140;140;240;126;52.5;126;125
Nova Polianka;Svidnik;Presovsky kraj;49;31;63.26;31;31;50;17;34;17;17
Okruhle;Svidnik;Presovsky kraj;487;206;42.29;206;204;483;175;36.23;175;171
Prikra;Svidnik;Presovsky kraj;16;15;93.75;15;15;15;13;86.66;13;13
Pstrina;Svidnik;Presovsky kraj;57;28;49.12;28;27;56;25;44.64;25;24
Radoma;Svidnik;Presovsky kraj;345;156;45.21;156;155;344;152;44.18;152;147
Rakovcik;Svidnik;Presovsky kraj;113;63;55.75;63;60;115;54;46.95;54;52
Rovne;Svidnik;Presovsky kraj;401;190;47.38;190;188;397;145;36.52;145;144
Roztoky;Svidnik;Presovsky kraj;270;103;38.14;103;102;270;57;43790;57;55
Sobos;Svidnik;Presovsky kraj;127;79;62.2;79;77;129;76;58.91;76;75
Strocin;Svidnik;Presovsky kraj;414;185;44.68;185;184;417;153;36.69;153;151
Svidnicka;Svidnik;Presovsky kraj;129;74;57.36;74;74;129;60;46.51;60;60
Svidnik;Svidnik;Presovsky kraj;8719;3716;42.61;3716;3704;8609;3145;36.53;3145;3067
Sarbov;Svidnik;Presovsky kraj;28;27;96.42;27;27;23;19;82.6;19;19
Sarissky Stiavnik;Svidnik;Presovsky kraj;224;115;51.33;115;114;225;103;45.77;103;99
Semetkovce;Svidnik;Presovsky kraj;78;34;43.58;34;34;78;27;34.61;27;27
Stefurov;Svidnik;Presovsky kraj;100;45;45;45;45;101;38;37.62;38;38
Vagrinec;Svidnik;Presovsky kraj;97;60;61.85;60;60;103;56;54.36;56;55
Valkovce;Svidnik;Presovsky kraj;179;107;59.77;107;107;178;87;48.87;87;83
Vapenik;Svidnik;Presovsky kraj;48;36;75;36;36;46;30;65.21;30;30
Vysna Jedlova;Svidnik;Presovsky kraj;152;98;64.47;98;96;152;74;48.68;74;72
Vysna Pisana;Svidnik;Presovsky kraj;62;42;67.74;42;42;64;38;59.37;38;37
Vysny Komarnik;Svidnik;Presovsky kraj;67;37;55.22;37;37;74;40;54.05;40;39
Vysny Mirosov;Svidnik;Presovsky kraj;464;204;43.96;204;204;466;154;33.04;154;147
Vysny Orlik;Svidnik;Presovsky kraj;314;165;52.54;165;165;314;133;42.35;133;132
Zeleznik;Svidnik;Presovsky kraj;377;176;46.68;176;175;375;144;38.4;144;144
Zelmanovce;Svidnik;Presovsky kraj;271;147;54.24;147;147;268;124;46.26;124;123
Babie;Vranov nad Toplou;Presovsky kraj;200;81;40.5;81;81;193;77;39.89;77;74
Banske;Vranov nad Toplou;Presovsky kraj;1236;448;36.24;447;444;1231;338;27.45;338;332
Benkovce;Vranov nad Toplou;Presovsky kraj;432;178;41.2;178;178;434;155;35.71;155;152
Bystre;Vranov nad Toplou;Presovsky kraj;2111;911;43.15;911;910;2138;727;34;727;720
Cabov;Vranov nad Toplou;Presovsky kraj;314;156;49.68;156;156;311;155;49.83;155;145
Caklov;Vranov nad Toplou;Presovsky kraj;1850;680;36.75;680;676;1843;540;43553;540;520
Cicava;Vranov nad Toplou;Presovsky kraj;841;263;31.27;263;260;845;179;21.18;179;176
Cierne nad Toplou;Vranov nad Toplou;Presovsky kraj;615;334;54.3;334;332;617;283;45.86;283;279
Dapalovce;Vranov nad Toplou;Presovsky kraj;343;167;48.68;167;164;343;141;41.1;141;136
Davidov;Vranov nad Toplou;Presovsky kraj;645;327;50.69;327;324;647;294;45.44;294;289
Detrik;Vranov nad Toplou;Presovsky kraj;46;20;43.47;20;20;52;26;50;26;24
Dlhe Klcovo;Vranov nad Toplou;Presovsky kraj;1096;506;46.16;506;505;1105;400;36.19;389;382
Durdos;Vranov nad Toplou;Presovsky kraj;186;58;31.18;58;58;186;45;24.19;45;44
Giglovce;Vranov nad Toplou;Presovsky kraj;135;69;51.11;69;69;135;55;40.74;55;50
Girovce;Vranov nad Toplou;Presovsky kraj;50;29;58;29;29;52;34;65.38;34;32
Hanusovce nad Toplou;Vranov nad Toplou;Presovsky kraj;2805;964;34.36;964;958;2789;837;43495;837;821
Hencovce;Vranov nad Toplou;Presovsky kraj;1037;485;46.76;485;484;1034;388;37.52;388;365
Hermanovce nad Toplou;Vranov nad Toplou;Presovsky kraj;550;290;52.72;290;288;556;224;40.28;224;211
Hlinne;Vranov nad Toplou;Presovsky kraj;1252;364;43675;364;360;1255;265;43790;265;260
Holcikovce;Vranov nad Toplou;Presovsky kraj;358;148;41.34;148;146;360;124;34.44;124;120
Jasenovce;Vranov nad Toplou;Presovsky kraj;178;99;55.61;99;97;178;95;53.37;95;88
Jastrabie nad Toplou;Vranov nad Toplou;Presovsky kraj;366;172;46.99;172;172;369;161;43.63;161;157
Juskova Vola;Vranov nad Toplou;Presovsky kraj;247;167;67.61;167;167;257;141;54.86;141;136
Kamenna Poruba;Vranov nad Toplou;Presovsky kraj;915;222;24.26;222;221;915;219;23.93;219;213
Kladzany;Vranov nad Toplou;Presovsky kraj;444;210;47.29;210;209;440;192;43.63;192;188
Komarany;Vranov nad Toplou;Presovsky kraj;396;210;53.03;210;206;391;193;49.36;193;191
Kucin;Vranov nad Toplou;Presovsky kraj;379;79;20.84;79;79;377;78;20.68;78;75
Kvakovce;Vranov nad Toplou;Presovsky kraj;393;143;36.38;143;140;391;117;29.92;117;114
Majerovce;Vranov nad Toplou;Presovsky kraj;358;219;61.17;219;219;360;159;44.16;159;152
Mala Domasa;Vranov nad Toplou;Presovsky kraj;425;196;46.11;196;193;428;146;34.11;146;143
Matiaska;Vranov nad Toplou;Presovsky kraj;221;119;53.84;119;118;217;109;50.23;109;108
Medzianky;Vranov nad Toplou;Presovsky kraj;258;149;57.75;149;149;260;121;46.53;121;118
Mernik;Vranov nad Toplou;Presovsky kraj;498;221;44.37;221;220;496;195;39.31;195;192
Michalok;Vranov nad Toplou;Presovsky kraj;251;112;44.62;112;111;252;93;36.9;93;90
Nizny Hrabovec;Vranov nad Toplou;Presovsky kraj;1299;553;42.57;553;550;1301;450;34.58;450;443
Nizny Hrusov;Vranov nad Toplou;Presovsky kraj;1274;571;44.81;569;564;1271;466;36.66;466;455
Nizny Krucov;Vranov nad Toplou;Presovsky kraj;318;177;55.66;177;177;322;165;51.24;165;162
Nova Kelca;Vranov nad Toplou;Presovsky kraj;291;160;54.98;160;160;285;122;42.8;122;120
Ondavske Matiasovce;Vranov nad Toplou;Presovsky kraj;611;244;39.93;244;242;606;207;34.15;207;202
Pavlovce;Vranov nad Toplou;Presovsky kraj;599;310;51.75;310;307;604;228;37.74;228;223
Petkovce;Vranov nad Toplou;Presovsky kraj;114;58;50.87;58;58;114;52;45.61;52;50
Petrovce;Vranov nad Toplou;Presovsky kraj;372;168;45.16;168;168;376;149;39.62;149;142
Piskorovce;Vranov nad Toplou;Presovsky kraj;110;44;40;44;43;109;56;51.37;56;55
Posa;Vranov nad Toplou;Presovsky kraj;627;229;36.52;229;229;627;198;31.57;198;192
Prosacov;Vranov nad Toplou;Presovsky kraj;139;42;30.21;42;42;139;40;28.77;40;39
Radvanovce;Vranov nad Toplou;Presovsky kraj;184;111;60.32;111;111;179;84;46.92;84;81
Rafajovce;Vranov nad Toplou;Presovsky kraj;130;56;43.07;56;56;127;47;37;47;47
Remeniny;Vranov nad Toplou;Presovsky kraj;227;114;50.22;114;114;225;93;41.33;93;89
Rudlov;Vranov nad Toplou;Presovsky kraj;509;230;45.18;230;230;510;200;39.21;200;195
Ruska Vola;Vranov nad Toplou;Presovsky kraj;62;22;35.48;22;22;61;19;31.14;19;19
Sacurov;Vranov nad Toplou;Presovsky kraj;1621;593;36.58;592;588;1610;413;25.65;413;411
Secovska Polianka;Vranov nad Toplou;Presovsky kraj;2115;846;40;846;842;2104;677;32.17;677;647
Sedliska;Vranov nad Toplou;Presovsky kraj;1071;454;42.39;453;450;1068;348;32.58;348;342
Skrabske;Vranov nad Toplou;Presovsky kraj;570;193;33.85;193;193;572;144;25.17;144;143
Slovenska Kajna;Vranov nad Toplou;Presovsky kraj;641;266;41.49;266;261;645;209;32.4;209;201
Sol;Vranov nad Toplou;Presovsky kraj;1835;664;36.18;664;656;1827;485;26.54;485;481
Stefanovce;Vranov nad Toplou;Presovsky kraj;98;52;53.06;52;49;96;38;39.58;38;38
Tovarne;Vranov nad Toplou;Presovsky kraj;808;361;44.67;361;355;804;292;36.31;292;283
Tovarnianska Polianka;Vranov nad Toplou;Presovsky kraj;89;54;60.67;54;53;89;45;50.56;45;44
Vavrinec;Vranov nad Toplou;Presovsky kraj;54;29;53.7;29;29;57;24;42.1;24;22
Vechec;Vranov nad Toplou;Presovsky kraj;1830;494;26.99;492;489;1825;386;21.15;385;375
Vlaca;Vranov nad Toplou;Presovsky kraj;192;108;56.25;108;108;193;85;44.04;85;82
Vranov nad Toplou;Vranov nad Toplou;Presovsky kraj;17457;7442;42.63;7440;7394;17516;6153;35.12;6153;6028
Vysny Kazimir;Vranov nad Toplou;Presovsky kraj;165;91;55.15;91;91;165;74;44.84;74;72
Vysny Zipov;Vranov nad Toplou;Presovsky kraj;926;332;35.85;332;327;921;280;43585;280;277
Zamutov;Vranov nad Toplou;Presovsky kraj;2244;552;24.59;552;552;2234;453;20.27;453;450
Zlatnik;Vranov nad Toplou;Presovsky kraj;63;37;58.73;37;37;62;33;53.22;33;33
Zalobin;Vranov nad Toplou;Presovsky kraj;617;220;35.65;220;220;612;169;27.61;169;167
Kosice - Dzungla;Kosice I;Kosicky kraj;511;212;41.48;212;206;514;177;34.43;177;173
Kosice - Kavecany;Kosice I;Kosicky kraj;1072;552;51.49;552;546;1054;486;46.11;486;474
Kosice - Sever;Kosice I;Kosicky kraj;16242;8383;51.61;8383;8347;16098;7622;47.34;7619;7487
Kosice - Sidlisko çahanovce;Kosice I;Kosicky kraj;17808;8298;46.59;8295;8241;17645;6855;38.84;6854;6748
Kosice - Stare Mesto;Kosice I;Kosicky kraj;17129;9264;54.08;9260;9228;17068;8494;49.76;8494;8359
Kosice - çahanovce;Kosice I;Kosicky kraj;1778;839;47.18;839;835;1754;686;39.11;685;671
Kosice - Lorincik;Kosice II;Kosicky kraj;569;392;68.89;392;391;567;316;55.73;316;307
Kosice - Lunik IX;Kosice II;Kosicky kraj;4414;125;30348;125;118;4425;171;31472;171;165
Kosice - Myslava;Kosice II;Kosicky kraj;1968;1192;60.56;1189;1183;1965;1063;54.09;1063;1051
Kosice - Peres;Kosice II;Kosicky kraj;1607;918;57.12;918;913;1607;854;53.14;854;845
Kosice - Polov;Kosice II;Kosicky kraj;941;559;59.4;559;557;940;421;44.78;421;402
Kosice - Sidlisko KVP;Kosice II;Kosicky kraj;19062;9457;49.61;9457;9409;18888;8124;43.01;8124;7971
Kosice - Saca;Kosice II;Kosicky kraj;4437;1762;39.71;1762;1749;4437;1422;32.04;1420;1397
Kosice - Zapad;Kosice II;Kosicky kraj;32199;15718;48.81;15711;15657;31949;14110;44.16;14107;13854
Kosice - Dargovskych hrdinov;Kosice III;Kosicky kraj;21773;9824;45.12;9821;9768;21675;8653;39.92;8653;8497
Kosice - Kosicka Nova Ves;Kosice III;Kosicky kraj;2218;1132;51.03;1130;1123;2208;1008;45.65;1008;990
Kosice - Barca;Kosice IV;Kosicky kraj;2991;1678;56.1;1678;1674;2988;1506;50.4;1506;1484
Kosice - Juh;Kosice IV;Kosicky kraj;18458;9263;50.18;9262;9218;18369;8447;45.98;8447;8275
Kosice - Krasna;Kosice IV;Kosicky kraj;4074;1942;47.66;1941;1934;4081;1662;40.72;1662;1639
Kosice - Nad jazerom;Kosice IV;Kosicky kraj;19584;9097;46.45;9094;9059;19480;7958;40.85;7958;7796
Kosice - Sebastovce;Kosice IV;Kosicky kraj;583;339;58.14;339;335;585;275;47;275;272
Kosice - Vysne Opatske;Kosice IV;Kosicky kraj;1970;1195;60.65;1195;1190;1949;1049;53.82;1048;1031
Backovik;Kosice - okolie;Kosicky kraj;367;161;43.86;161;157;367;123;33.51;123;123
Baska;Kosice - okolie;Kosicky kraj;497;318;63.98;318;313;486;267;54.93;267;265
Belza;Kosice - okolie;Kosicky kraj;335;206;61.49;206;204;342;176;51.46;176;175
Beniakovce;Kosice - okolie;Kosicky kraj;566;301;53.18;301;301;571;265;46.4;265;261
Bidovce;Kosice - okolie;Kosicky kraj;1119;509;45.48;509;506;1121;398;35.5;398;388
Blazice;Kosice - okolie;Kosicky kraj;465;186;40;186;186;462;129;27.92;129;126
Bociar;Kosice - okolie;Kosicky kraj;195;84;43.07;84;84;194;82;42.26;82;81
Bohdanovce;Kosice - okolie;Kosicky kraj;904;483;53.42;483;481;903;380;42.08;380;377
Boliarov;Kosice - okolie;Kosicky kraj;521;144;27.63;144;143;517;121;43578;121;117
Budimir;Kosice - okolie;Kosicky kraj;963;593;61.57;593;588;979;542;55.36;542;531
Bukovec;Kosice - okolie;Kosicky kraj;695;385;55.39;385;384;708;301;42.51;301;296
Bunetice;Kosice - okolie;Kosicky kraj;71;45;63.38;45;45;70;36;51.42;36;34
Buzica;Kosice - okolie;Kosicky kraj;954;271;43583;264;261;948;209;43577;209;202
Cestice;Kosice - okolie;Kosicky kraj;721;287;39.8;287;281;711;200;43827;200;189
Cakanovce;Kosice - okolie;Kosicky kraj;490;167;34.08;167;165;490;136;27.75;136;135
Cana;Kosice - okolie;Kosicky kraj;4348;1816;41.76;1816;1800;4343;1431;32.94;1431;1408
Cecejovce;Kosice - okolie;Kosicky kraj;1693;798;47.13;798;795;1680;638;37.97;638;624
Cizatice;Kosice - okolie;Kosicky kraj;326;179;54.9;179;179;323;124;38.39;124;120
Debrad;Kosice - okolie;Kosicky kraj;328;130;39.63;130;130;328;100;30.48;100;98
Drienovec;Kosice - okolie;Kosicky kraj;1608;380;23.63;380;374;1624;319;19.64;319;312
Druzstevna pri Hornade;Kosice - okolie;Kosicky kraj;2069;823;39.77;823;821;2063;669;32.42;669;655
Durdosik;Kosice - okolie;Kosicky kraj;466;257;55.15;257;255;464;236;50.86;236;230
Durkov;Kosice - okolie;Kosicky kraj;1292;448;34.67;448;444;1291;305;23.62;305;296
Dvorniky - Vcelare;Kosice - okolie;Kosicky kraj;408;172;42.15;172;168;411;148;36;148;148
Geca;Kosice - okolie;Kosicky kraj;1424;665;46.69;665;665;1428;542;37.95;542;536
Gynov;Kosice - okolie;Kosicky kraj;536;291;54.29;291;289;535;234;43.73;234;230
Hacava;Kosice - okolie;Kosicky kraj;170;65;38.23;65;65;174;66;37.93;66;66
Haj;Kosice - okolie;Kosicky kraj;230;112;48.69;112;110;233;102;43.77;102;101
Haniska;Kosice - okolie;Kosicky kraj;1193;602;50.46;602;598;1188;520;43.77;519;504
Herlany;Kosice - okolie;Kosicky kraj;262;161;61.45;161;159;263;143;54.37;143;139
Hodkovce;Kosice - okolie;Kosicky kraj;246;149;60.56;149;149;248;124;50;124;122
Hosùovce;Kosice - okolie;Kosicky kraj;163;78;47.85;78;76;163;65;39.87;65;64
Hrasovik;Kosice - okolie;Kosicky kraj;304;184;60.52;184;183;306;161;52.61;161;156
Hylov;Kosice - okolie;Kosicky kraj;422;238;56.39;238;238;422;186;44.07;186;185
Chorvaty;Kosice - okolie;Kosicky kraj;90;50;55.55;50;49;91;35;38.46;35;35
Chrastne;Kosice - okolie;Kosicky kraj;453;196;43.26;196;195;456;160;35.08;160;156
Janik;Kosice - okolie;Kosicky kraj;503;219;43.53;219;219;506;156;30.83;156;155
Jasov;Kosice - okolie;Kosicky kraj;2281;575;43521;575;574;2292;463;43516;463;454
Kalsa;Kosice - okolie;Kosicky kraj;587;293;49.91;293;291;586;278;47.44;278;274
Kecerovce;Kosice - okolie;Kosicky kraj;2097;293;13.97;293;283;2098;176;14093;176;172
Kecerovsky Lipovec;Kosice - okolie;Kosicky kraj;100;55;55;55;55;101;54;53.46;54;51
Kechnec;Kosice - okolie;Kosicky kraj;873;358;41;358;358;875;296;33.82;296;288
Koksov - Baksa;Kosice - okolie;Kosicky kraj;977;504;51.58;504;501;975;387;39.69;387;382
Komarovce;Kosice - okolie;Kosicky kraj;330;147;44.54;147;145;331;98;43645;98;94
Kostolany nad Hornadom;Kosice - okolie;Kosicky kraj;1020;560;54.9;560;556;1020;489;47.94;489;476
Kosicka Bela;Kosice - okolie;Kosicky kraj;826;414;50.12;414;413;820;357;43.53;357;349
Kosicka Polianka;Kosice - okolie;Kosicky kraj;813;371;45.63;371;369;817;285;34.88;285;281
Kosicke Olsany;Kosice - okolie;Kosicky kraj;997;439;44.03;439;428;988;366;37.04;366;361
Kosicky Klecenov;Kosice - okolie;Kosicky kraj;246;133;54.06;133;132;246;111;45.12;111;106
Kralovce;Kosice - okolie;Kosicky kraj;910;325;35.71;325;323;907;261;28.77;261;253
Kysak;Kosice - okolie;Kosicky kraj;1230;728;59.18;728;722;1234;603;48.86;603;578
Mala Ida;Kosice - okolie;Kosicky kraj;1268;830;65.45;830;828;1264;711;56.25;711;696
Mala Lodina;Kosice - okolie;Kosicky kraj;218;123;56.42;123;122;225;118;52.44;118;115
Medzev;Kosice - okolie;Kosicky kraj;2997;916;30.56;916;914;3006;843;43583;843;829
Milhosù;Kosice - okolie;Kosicky kraj;306;81;26.47;81;78;312;73;23.39;73;72
Mokrance;Kosice - okolie;Kosicky kraj;1160;523;45.08;523;520;1159;382;32.95;382;379
Moldava nad Bodvou;Kosice - okolie;Kosicky kraj;7904;2692;34.05;2691;2666;7911;2209;27.92;2208;2167
Mudrovce;Kosice - okolie;Kosicky kraj;64;36;56.25;36;36;67;41;61.19;41;41
Nizna Hutka;Kosice - okolie;Kosicky kraj;495;247;49.89;247;247;491;211;42.97;211;209
Nizna Kamenica;Kosice - okolie;Kosicky kraj;486;228;46.91;228;228;488;190;38.93;190;188
Nizna Mysla;Kosice - okolie;Kosicky kraj;1145;530;46.28;529;526;1141;414;36.28;414;406
Nizny Caj;Kosice - okolie;Kosicky kraj;224;131;58.48;131;131;225;98;43.55;98;96
Nizny Klatov;Kosice - okolie;Kosicky kraj;674;390;57.86;390;387;675;337;49.92;337;330
Nizny Lanec;Kosice - okolie;Kosicky kraj;317;93;29.33;93;91;312;74;23.71;74;74
Nova Polhora;Kosice - okolie;Kosicky kraj;355;213;60;213;211;361;192;53.18;192;190
Novacany;Kosice - okolie;Kosicky kraj;593;253;42.66;253;252;592;218;36.82;218;210
Novy Salas;Kosice - okolie;Kosicky kraj;179;115;64.24;115;114;177;96;54.23;96;94
Obisovce;Kosice - okolie;Kosicky kraj;368;210;57.06;210;209;367;182;49.59;182;174
Olsovany;Kosice - okolie;Kosicky kraj;510;251;49.21;251;250;521;183;35.12;183;179
Opatka;Kosice - okolie;Kosicky kraj;100;63;63;63;63;102;61;59.8;61;61
Opina;Kosice - okolie;Kosicky kraj;145;68;46.89;68;68;150;60;40;60;52
Panovce;Kosice - okolie;Kosicky kraj;498;314;63.05;314;314;505;271;53.66;271;265
Peder;Kosice - okolie;Kosicky kraj;325;87;26.76;87;86;325;66;43544;66;63
Perin - Chym;Kosice - okolie;Kosicky kraj;1255;588;46.85;588;584;1250;480;38.4;480;473
Ploske;Kosice - okolie;Kosicky kraj;739;390;52.77;390;385;748;384;51.33;384;376
Poproc;Kosice - okolie;Kosicky kraj;2249;1102;48.99;1102;1093;2248;917;40.79;917;907
Rakos;Kosice - okolie;Kosicky kraj;296;134;45.27;134;132;300;110;36.66;110;109
Rankovce;Kosice - okolie;Kosicky kraj;541;166;30.68;166;164;544;123;22.61;123;123
Resica;Kosice - okolie;Kosicky kraj;276;88;31.88;88;86;277;68;24.54;68;65
Rozhanovce;Kosice - okolie;Kosicky kraj;1977;1051;53.16;1051;1048;1987;923;46.45;923;909
Rudnik;Kosice - okolie;Kosicky kraj;516;253;49.03;253;251;522;184;35.24;184;178
Ruskov;Kosice - okolie;Kosicky kraj;1227;644;52.48;644;644;1228;525;42.75;525;506
Sady nad Torysou;Kosice - okolie;Kosicky kraj;1513;707;46.72;707;694;1496;596;39.83;596;587
Sena;Kosice - okolie;Kosicky kraj;1703;682;40.04;682;677;1697;539;31.76;539;530
Skaros;Kosice - okolie;Kosicky kraj;888;430;48.42;430;429;883;318;36.01;318;307
Slancik;Kosice - okolie;Kosicky kraj;172;80;46.51;80;78;172;69;40.11;69;63
Slanec;Kosice - okolie;Kosicky kraj;1170;465;39.74;465;463;1167;339;43584;339;329
Slanska Huta;Kosice - okolie;Kosicky kraj;193;102;52.84;102;100;198;95;47.97;95;91
Slanske Nove Mesto;Kosice - okolie;Kosicky kraj;413;183;44.3;183;180;417;181;43.4;181;179
Sokol;Kosice - okolie;Kosicky kraj;935;471;50.37;471;464;931;420;45.11;420;418
Sokolany;Kosice - okolie;Kosicky kraj;943;361;38.28;361;356;953;276;28.96;276;268
Svinica;Kosice - okolie;Kosicky kraj;760;345;45.39;345;343;763;275;36.04;275;264
Semsa;Kosice - okolie;Kosicky kraj;724;309;42.67;309;303;718;292;40.66;292;284
Stos;Kosice - okolie;Kosicky kraj;592;265;44.76;262;261;607;245;40.36;243;237
Trebejov;Kosice - okolie;Kosicky kraj;168;109;64.88;109;109;160;102;63.75;102;102
Trsùany;Kosice - okolie;Kosicky kraj;245;146;59.59;146;145;246;123;50;123;120
Trstene pri Hornade;Kosice - okolie;Kosicky kraj;1207;558;46.23;558;555;1202;418;34.77;417;408
Turna nad Bodvou;Kosice - okolie;Kosicky kraj;2772;862;31.09;862;848;2774;688;43701;688;670
Turnianska Nova Ves;Kosice - okolie;Kosicky kraj;263;123;46.76;123;122;265;100;37.73;100;96
Vajkovce;Kosice - okolie;Kosicky kraj;711;326;45.85;326;325;716;303;42.31;303;298
Valaliky;Kosice - okolie;Kosicky kraj;3413;1434;42.01;1434;1419;3414;1179;34.53;1179;1153
Velka Ida;Kosice - okolie;Kosicky kraj;2357;566;43489;566;559;2352;385;16.36;385;375
Velka Lodina;Kosice - okolie;Kosicky kraj;248;98;39.51;98;98;257;88;34.24;88;86
Vtackovce;Kosice - okolie;Kosicky kraj;745;116;15.57;116;115;744;81;32417;81;78
Vysna Hutka;Kosice - okolie;Kosicky kraj;386;173;44.81;173;172;391;144;36.82;144;140
